,tweet,sentiment,word_count,char_count,avg_word,stopwords,hastags,numerics,upper
1442,"gawking makeshift store. #sxswi store, sxsw #photo",2,14,91,5.571428571428571,2,3,0,1
1443,checking - app finding car service.,1,12,67,4.666666666666667,3,1,0,0
1444,party...awesome.,2,6,37,6.4,1,1,0,1
1445,next 5: googletv apps: connected tv experience #connectedtv,1,14,90,5.066666666666666,2,2,0,2
1446,queue pop-up still long!,0,9,48,4.444444444444445,2,1,0,0
1447,beluga app highlight #sxsw. excellent way coordinate #sxsw4japan relief effort.,2,18,112,5.277777777777778,6,2,0,1
1448,need get 2! opening temp. downtown austin 2 launch bit.ly/g03mzb via,2,24,131,4.695652173913044,5,1,1,1
1449,makes feel better google-wannabe fanbois acting like giggling schoolgirls front marissa mayer y'day,0,21,135,5.476190476190476,6,1,0,1
1450,"location, location location ! via #google",1,11,75,5.909090909090909,2,2,0,0
1451,keynote marissa mayer. (@mention acc - ballroom w/ 65 others),1,16,89,4.625,1,1,1,2
1452,&amp; becoming competitors 4 they're starting realize #checkins cool. #sxswi,1,19,129,5.842105263157895,5,3,1,0
1453,ûï@mention interrupt regularly scheduled geek programming big news #google #circlesû sounds interesting,1,20,145,6.631578947368421,2,3,0,1
1454,#tech one lone dude awaits #ipad_2 #appleûªs store: likely expected bigger crowd forming... #technology,1,19,128,5.7894736842105265,2,5,0,1
1455,"anti-social irl, typing ipad, social tv session. filling fast. social, right? #ironic",1,24,133,4.583333333333333,8,2,0,3
1456,- look guys simple. personal clouds can't exist without you.... unless wanna pay 50% static ip... #ipad2 #ipad,1,26,139,4.75,3,3,0,3
1457,"geek influence hit highs yesterday, opened pop-up sale 2.",2,23,120,4.260869565217392,7,1,0,1
1458,well commercial ... want minimize wear tear laptop.,1,20,100,4.05,7,1,0,2
1459,join friends ur city end wins 2! c'mon help chng world!,2,23,122,4.3478260869565215,5,1,0,1
1460,found mapquest app turn-by-turn gps free... time check get reacquainted mq,2,25,139,4.6,8,1,0,1
1461,rsvp w/o iphone? rsvp -&gt; perfect attendance #sxsw! 3/18 | light bar! &lt;- please,1,23,125,4.478260869565218,3,1,0,8
1462,cpmpetition difference prespective #google #microsoft,1,9,73,7.222222222222222,2,3,0,0
1463,barry diller thinks content nuts @mentionw,1,16,102,5.4375,2,1,0,2
1464,get season clover touch: #games #stpatrick,1,9,61,5.2,3,2,0,1
1465,awesome! first day #apple approved app!!! go download check blog &quot;big stereo&quot; #ipad2,2,25,143,4.76,10,3,0,1
1466,whoa. hang on. saw someone without iphone!!,1,11,59,4.454545454545454,2,1,0,2
1467,"able afford attend buy today, consider saving $$$ japan earthquake relief.",1,27,143,4.333333333333333,9,1,0,2
1468,#touchingstories great presentation future digital magazines,1,10,79,7.0,2,2,0,0
1469,#sxsw? get soundcloud app start recording. use 4sq geotagging map:,1,22,123,4.636363636363637,6,1,0,2
1470,#ipad goes sale friday -- day starts. wonder many sxsw attendees spend friday standing line. #gsdm,1,23,127,4.565217391304348,5,3,0,3
1471,way upgrade pager.,1,13,62,3.8461538461538463,5,1,0,1
1472,"buzz? &quot;@mention launch major social network called circles, possibly today #sxsw&quot;",1,18,128,6.166666666666667,1,1,0,0
1473,marissa mayer: connect digital &amp; physical worlds mobile -,1,17,110,5.529411764705882,1,1,0,1
1474,÷¼ go beyond borders! ÷_ ã_ #edchat #musedchat #sxswi #classical #newtwitter,1,15,104,6.0,0,6,0,4
1475,c10: welcome machine [codes valid: 12:00-3:59:59p 03/12/11] #infektd #cvdc,1,13,94,6.3076923076923075,2,3,0,1
1476,ballroom d: #marissagoogle talking cool projects (obv). love art project.,2,15,101,5.8,3,2,0,0
1477,"#samsung, #sony follow #apple, #hp lead #austin #atx",1,13,86,5.6923076923076925,0,7,0,3
1478,got free iphone-charger alex #powermatteam. wow. makes life much easier! thanks!,2,21,119,4.95,6,2,0,1
1479,party gsd&amp;m,1,8,45,4.75,2,1,0,1
1480,2011: demo samsung tv controlled #android phone,1,11,66,5.090909090909091,0,2,0,2
1481,matters most: title!!! #touchingstories #ipad and/or #tablet,1,14,94,5.785714285714286,3,4,0,1
1482,look sxsw. i'm bearded guy plaid iphone. #nfusion,1,20,92,4.055555555555555,7,2,0,1
1483,it! unlisted suddenly appears corner 6th &amp; congress! #apple #ipad,2,19,113,5.0,4,3,0,1
1484,&quot;via : guy kawasaki talks 'enchanted' sxsw - knows stuff! #books #internet #apple &quot;,1,21,126,5.3,2,4,0,2
1485,ûï@mention sold everything except 64gig wifi whiteû manage get yours?,2,20,121,5.1,5,1,0,0
1486,someone needs host race sms apps pink slips. probably something much cooler that.,1,23,126,4.521739130434782,7,1,0,2
1487,"ipad2 launch pop-up austin, texas",1,12,68,4.75,3,1,0,0
1488,kara swisher: stylish fascist company america,0,12,72,5.083333333333333,4,1,0,0
1489,"sxsw, schools marketing experts",2,9,57,5.444444444444445,1,1,0,1
1490,anyone know still ipads? likely run today?,1,18,87,3.888888888888889,8,1,0,0
1491,check designing android sxsw. #uxamandroid,1,9,66,5.7,3,2,0,2
1492,right next building! (@mention hyatt place ûó arboretum),1,13,84,5.538461538461538,2,1,0,2
1493,"want 2, apple's setting temporary store. check out!",1,19,97,4.157894736842105,7,1,0,1
1494,talked great developers android meetup. looking forward working them. #android #androidsxsw,2,18,120,5.722222222222222,6,3,0,0
1495,"hearing travels across us social connections, people wandering around 2s t-shirts qr codes.",1,20,133,5.7,4,1,0,2
1496,fanboy bought 2 - sweeeet! special pop-up,2,16,86,4.4375,2,1,1,1
1497,30 million people go every month get doctor information. #vitalscom,1,16,98,5.1875,2,2,1,1
1498,"oh. my. god. app pure, unadulterated awesome. easier browse events website!!!",2,23,127,4.565217391304348,7,1,0,1
1499,"÷¼ happy woman's day! make love, fuss! ÷_ ë© #edchat #musedchat #sxswi #classical #newtwitter",1,19,124,5.578947368421052,1,6,0,1
1500,rumor: opening temporary downtown austin 2 launch,2,26,137,4.3076923076923075,9,1,1,3
1501,check chatting/texting startups coming (re:iphone chat client),1,19,121,5.421052631578948,8,1,0,1
1502,nice able use usb charging cord plug add juice iphone. #dfw,2,22,106,3.8636363636363638,10,2,0,3
1503,nice move center fanboy-dom next week.,2,16,87,4.5,6,1,0,1
1504,"congrats another winner #ipad case, going mission trip sister haiti! #cbatsxsw",2,23,133,4.826086956521739,9,3,0,1
1505,"promote film, band app game! shout #sxswi #ncbshow",1,17,99,4.882352941176471,5,3,0,0
1506,watch,1,7,44,5.428571428571429,1,1,0,1
1507,people listening #google,1,9,53,5.625,1,2,0,0
1508,signs plane ? two users arcade fire rings. #letsdothis,1,16,87,4.5,5,2,0,0
1509,"holds iphone, uses changing visuals #googledoodle fun panel. intrigued marcin's powerglove?",1,21,133,5.65,6,2,0,1
1510,contextual discovery part future according,1,12,70,4.916666666666667,5,1,0,1
1511,"i'd take hashtags scheen, ipad/ipad2, tv sports tweets day, needing filterû_",3,20,118,4.95,7,1,0,0
1512,wait #ipad 2 also. sale #sxsw.,2,15,76,4.133333333333334,6,2,1,1
1513,session next - designing interfaces - navigation schemas #uxdes,1,12,79,5.583333333333333,0,2,0,1
1514,#beyondwc analytics 101: analytics standard use.,1,11,69,5.363636363636363,3,2,0,1
1515,wonder many ipads they'll sell tomorrow? opening pop,1,19,107,4.684210526315789,4,1,0,2
1516,"developers, investors market segment apps disabilities huge $220 billion spending power #poursite",1,21,137,5.571428571428571,7,2,0,0
1517,official! popped,1,14,72,4.538461538461538,3,1,0,2
1518,packed house-go lynn! designing interfaces - navigation schemas #uxdes,2,14,96,5.857142857142857,1,2,0,1
1519,checkout league extraordinary hackers #lego #google -,1,18,107,5.0,5,3,0,5
1520,2 takes [video],2,8,42,4.375,0,1,1,2
1521,verizon customers complained time fell back hour weekend. course yorkers attended #sxsw.,1,24,140,5.086956521739131,7,1,0,1
1522,heading talk #searchengineland q&amp;a session &amp; bing,1,15,97,5.533333333333333,5,2,0,0
1523,#todo q&amp;a google's &amp; bing's ranking - mon 12:30pm,1,16,105,5.625,0,2,0,1
1524,last minute venue change #eecms meetup noon: pecan st. cafe: trinity 6thish,1,17,99,4.882352941176471,3,2,0,0
1525,"decided go la instead #sxsw, at&amp;t would useful brick austin.",0,24,123,4.166666666666667,11,1,0,3
1526,#android meetups #austin i'm work. well least ps meetup,0,23,114,4.0,12,3,0,1
1527,check q&amp;a &amp; bing website ranking sxsw. #qagb #sxsma,1,15,87,4.866666666666666,2,3,0,2
1528,yeah googlegays! get sxswsex on! popular gay dating app grindr android - #grindr,2,19,114,5.052631578947368,2,2,0,0
1529,anyone read heard anything circles?,1,10,61,5.2,2,1,0,0
1530,puts popup hawk 2. think they'll sell one two?,1,21,99,4.157894736842105,3,1,0,2
1531,"stay tuned, next emergency station #sxsw, facebook bullying online privacy:",1,18,113,5.333333333333333,5,1,0,0
1532,"tim o'reilly web 2.0 definition - companies survived built value consumer-generated data. ebay, amazon, google.",1,21,143,5.857142857142857,3,1,0,1
1533,"giving away #ipad mappers there. entry amazingly easy, details:",2,22,117,4.363636363636363,10,2,0,1
1534,apps speech therapy communication showcased conference #sxswi #sxswh #edapps,1,19,132,6.0,0,4,0,1
1535,awesome! apple's temporary megastore could model future conferences/events:,2,15,110,6.4,3,1,0,2
1536,awesome version &amp; web site coming #sxsw. want demo? meet #sxsw.,2,24,135,4.666666666666667,6,2,0,1
1537,anyone know line like popup store? #ipad2,2,14,72,4.214285714285714,5,2,0,1
1538,"love case, featuring - glad got case! #zazzlesxsw",2,19,113,5.0,2,2,0,3
1539,flipboard launch app later year via,1,12,72,5.083333333333333,2,1,0,0
1540,out-of-town douchebag selling 2 sticker price.,1,15,93,5.266666666666667,4,1,1,0
1541,madness already downtown 1st day #sxsw. popup seems brisk biz,2,21,111,4.333333333333333,8,1,0,0
1542,tip#2 use smartphone's maps app land austin find next $1 bus downtown. :),2,22,117,4.363636363636363,6,1,0,1
1543,"launch major social network called circles, possibly today via #22sxsw",1,18,118,5.611111111111111,2,2,0,0
1544,blogger due update... finally takes action showcase design,2,20,114,4.75,8,1,0,1
1545,umm. hello!! android?! awesome version web site coming #sxsw.,2,21,125,5.0,5,1,0,1
1546,good news! austin eats: bbq available - #itunes #austin #bbq #sxswi,2,19,110,4.842105263157895,3,5,0,4
1547,- got copy #enchantment #ipad #kindle today. excited. thx keeping world enchanted. glad again.,2,23,136,4.956521739130435,6,4,0,0
1548,"mayer's great theme q &amp; a: simplicity, something businesses always keep mind developing.",1,20,133,5.7,5,1,0,2
1549,lanzara ningun producto en south southwest 2011,3,12,73,5.166666666666667,2,1,1,0
1550,ûï@mention download 20+ free tracks music sampler available today!,1,17,108,5.75,3,1,0,2
1551,"demo hotpot #bettersearch panel: still pull search, personalized. yet serendipitous?",1,16,111,6.0,3,2,0,1
1552,picked &quot;mophie&quot; charge case tradeshow. doubt i'll use time great long days out.,2,26,140,4.423076923076923,10,1,0,1
1553,"hello, holler gram! get know app #hollergram",1,13,78,5.076923076923077,1,2,0,0
1554,google's marissa mayer talk 3.30? worth going?,1,12,71,5.0,3,1,0,0
1555,"#rackspace startup program, cloud 2.0 app launched #seo #sem #cloudcomputing #topnews",1,14,103,6.428571428571429,0,6,0,1
1556,guy 2 taking photos slides. awkward!,0,11,64,4.909090909090909,2,1,1,0
1557,"found app kyping iphone's geolocation &amp; releasing background. need patch, #batterykiller",0,21,140,5.714285714285714,6,2,0,2
1558,"dear , please tell us soon circles, unveiled #sxsw. thanks!",2,15,87,4.866666666666666,3,1,0,0
1559,thank goodness ran 2s. worry giving buying one popup store.,2,27,133,3.962962962962963,12,1,0,2
1560,free 22 track sampler album itunes. #music #discovery,1,11,69,5.363636363636363,1,3,1,0
1561,stop 's booth #206 win ipad2 !,1,14,64,3.642857142857143,4,2,0,1
1562,image search jayden boy recognized man nikon camera commercials. #sxswnikon #hisxsw,1,20,129,5.5,5,3,0,2
1563,pop-up got shipment 2's. go get em #ipad2,1,17,77,3.8125,3,2,0,0
1564,gowalla's promises launch foursquare check-in + groupon rewards-type service #sxsw. finger's crossed.,1,16,123,6.75,2,1,0,1
1565,get 1 $350 now. they'll $99 know it. look iphone. #newsapps,1,24,121,4.083333333333333,8,2,1,0
1566,yet walk conference room look like ad. think nothing else.,0,24,123,4.166666666666667,10,1,0,2
1567,austin police hard work guarding store.,1,11,65,5.0,2,1,0,0
1568,"josh clark's session ipad/tablet development. first note, leisure/planning/restful device. #tapworthy #webvisions",2,18,140,6.833333333333333,4,3,0,0
1569,use maps? mayer: 40% maps usage mobile (there r 150 million mobile users) via,1,23,123,4.391304347826087,2,1,1,0
1570,best thing i've heard &quot;i gave 2 money #japan relief. need 2.(@mention #sxswgood,0,24,138,4.791666666666667,5,3,1,3
1571,2's sold temporary congress.,2,12,62,4.636363636363637,3,1,0,0
1572,fascinating talk health data - gov't private. verge something good. (see patientslikeme.com &amp; body). #fb,1,23,142,5.217391304347826,5,2,0,0
1573,post: app makes easy connect social networks people meet,2,21,112,4.6,6,1,0,0
1574,native android ios dev newest version flash #sxswadobemobile,1,13,85,5.615384615384615,3,2,0,0
1575,lack collaboration &amp; opportunism latin america produced next ? #latism #latam,1,22,139,5.363636363636363,5,3,0,1
1576,"youûªre going want talk html css, catch webmaster team.",1,22,122,4.590909090909091,7,1,0,4
1577,circles. big rumor tell. #wellplayed,1,14,74,5.083333333333333,3,2,0,1
1578,apple's schiller: white debut spring: also try sell faster speed cable? m...,1,21,122,4.857142857142857,5,1,0,1
1579,"like said, peeps taking pictures 2 looking ridculous! still want one.",2,17,95,4.9375,1,1,1,2
1580,flipboard launch app working experiences tablets,1,13,86,5.6923076923076925,5,1,0,0
1581,"2 coming #sxsw, guess apple's pretty desperate give attention.",0,15,83,4.6,5,1,1,1
1582,"convention center, getting stuff ready #sxsw. thank god iphone!",2,14,82,4.928571428571429,4,1,0,1
1583,day 1 - marissa mayer: connect digital &amp; physical worlds mobile,1,17,104,5.176470588235294,1,1,1,0
1584,open &quot;popup&quot; guerrilla 6th congress austin. wonder they're selling?,1,19,124,5.578947368421052,6,1,0,1
1585,get bonus points collect colors glow dark cups #googlekillsit,1,20,107,4.4,6,2,0,2
1586,"#technology #ipad_2 gets temporary ##apple_store #sxsw: setting temporary austin,... #tech",1,18,124,5.944444444444445,5,5,0,1
1587,hey bout donating $ spending #ipad japan. really need thing?,0,22,110,4.045454545454546,9,2,0,2
1588,"movers &amp; shakers, publishing &quot;poke box&quot; ebook. get involved: (rt #in",1,18,122,5.833333333333333,3,2,0,2
1589,"interested location based tech indoor venues - businesses, convention centers etc. tech needs improve first.",1,25,148,5.391304347826087,4,1,0,1
1590,going social again?,1,8,51,5.5,0,1,0,1
1591,good morning 2 u! enjoy ride anywhere austin $10 . dwnld #groundlink app{link} booth 437,1,24,121,4.666666666666667,4,2,2,0
1592,we're launching products we're plenty else. [...]//pensei que iriam lanì¤ar circles,1,21,131,5.285714285714286,6,1,0,2
1593,spearheading #japan disaster relief via #twitter &amp; #iphone (#socialgood #philanthropy),1,14,120,7.066666666666666,0,5,0,2
1594,"#macallan formula successful day sxsw - good sessions, ipad, glass macallan single malt.",2,23,124,4.434782608695652,7,2,0,3
1595,seems winning app world.,2,10,49,4.0,4,1,0,0
1596,anyone know shipment ipads yet?,1,16,76,3.8125,7,1,0,1
1597,sxsw people: hacky sack app - stop asking.,1,17,76,3.75,5,1,0,2
1598,circles launched,1,7,43,5.285714285714286,1,1,0,1
1599,one panel moderator europe says spent $3000 roaming charges sxsw 2010.,1,22,115,4.2727272727272725,9,1,0,2
1600,brown paper coming windows popup store.,1,18,93,4.470588235294118,6,1,0,2
1601,&quot;the mobile phone cursor connects physical digital world&quot; google's marissa mayer,1,19,128,5.7894736842105265,5,1,0,1
1602,love 2-seems much faster fluid original seems natural hold. excited use week,2,26,140,4.423076923076923,11,1,0,0
1603,"right, 3 app #android sweeeeet! nice job team there.",2,18,94,4.277777777777778,6,2,1,0
1604,"preview major social service, circles, today, says (ht",1,19,117,5.5,2,1,0,1
